index
684
89
1370
193
1090
1220
1366
160
869
181
161
1639
1639
533
1288
1578
1578
1945
1945
719
969
969
969
969
1796
189
1072
645
585
1067
1859
642
71
1835
1682
97
996
179
1499
1104
366
1842
1249
1116
920
233
233
233
1977
695
1812
1812
1842
1353
1010
309
315
281
281
651
1013
1299
1629
1557
527
1696
251
1607
1252
1911
431
1099
1314
1930
188
547
162
1668
1810
1071
1818
1643
92
1197
1998
888
1971
1654
1015
1486
1561
1777
1133
1133
1347
1347
1717
658
1150
1528
743
1729
1110
1110
1636
762
1378
1217
1063
379
2035
1507
1979
284
1266
827
6
1342
1398
434
1828
1828
910
1078
1342
481
895
61
129
1958
1854
477
1937
19
1205
927
1698
1534
1328
1576
519
1658
537
1319
1482
1367
1985
536
349
1836
821
678
1449
1990
1417
1138
1829
1894
1538
389
1467
902
1964
2025
1946
347
1041
1091
462
1944
1132
68
1384
88
1087
686
881
970
492
1038
1421
1395
1577
987
1562
614
1537
1773
1713
1016
1513
1079
1462
1701
1229
1464
1368
173
989
330
1260
1267
1700
485
1391
844
844
926
1164
1321
1321
1469
1469
1004
167
370
1652
1652
1456
1371
1371
1371
1371
1371
1371
1371
1077
1741
336
174
1691
767
1850
1923
1923
698
857
818
818
1223
1223
559
1750
409
1714
111
1122
1878
2016
709
137
1779
1864
172
1852
106
1723
1308
539
539
1380
154
23
778
1874
1317
1253
782
1350
306
999
152
1789
1574
260
1183
406
147
2003
240
437
1646
1660
210
986
701
1047
811
320
1461
37
1309
1232
809
494
1302
603
676
1112
1804
1804
404
1349
1419
1419
307
2031
2031
2031
1804
47
1669
1283
886
1787
107
1365
1365
1443
449
581
569
1788
1694
1982
716
899
1531
1009
126
717
715
1863
1627
521
422
571
759
542
2045
451
113
1487
1176
907
2041
384
1141
1601
235
1459
1459
1459
1459
1459
1459
1459
1926
1263
560
797
851
289
157
205
1831
298
2030
1073
11
1947
1898
1437
467
1325
948
1757
1757
168
168
1061
1061
228
1272
484
1335
1335
45
2046
475
145
132
1811
1808
2004
1114
619
1147
916
915
879
829
1276
1961
18
1300
1306
276
1712
1975
218
540
991
991
1821
1821
1230
1909
873
1256
329
1463
646
1075
1075
1075
1075
1770
1683
1547
280
1530
326
1914
1332
363
967
1175
1880
1957
191
1465
261
1527
1307
1006
5
432
790
184
592
225
29
1221
1516
2023
1571
1571
660
1409
648
403
783
1051
328
1233
777
777
1685
1580
1031
783
749
1023
804
1929
1214
673
63
1
1740
304
1622
1986
1001
1356
1025
1056
335
1329
1377
1849
766
1076
1841
1815
813
178
1159
1799
1045
558
1286
1634
1956
1081
1348
1348
1348
1348
1348
1348
1771
1771
1771
1459
1371
751
1652
1648
342
1699
128
1094
732
1908
1007
1759
1062
1062
1062
1062
1062
1062
1062
1062
1923
1923
1923
1923
1923
1428
1772
1387
1387
1387
228
220
475
475
625
220
1708
625
1838
635
168
1005
1603
1503
471
1544
122
1997
1331
1213
1191
1948
1475
604
463
1478
428
814
1526
1933
1003
40
1662
112
112
242
242
1800
1589
518
287
661
1565
1890
1942
268
1430
806
1284
1284
1931
1931
1931
1931
1931
1931
196
473
473
473
473
473
473
473
473
222
1834
1950
951
758
758
758
793
793
793
793
793
1983
1983
1983
1983
1983
1983
1983
740
3
1572
1976
1501
1452
1438
785
319
681
294
1774
836
2018
1560
425
425
1427
2032
300
206
346
1935
2027
105
1500
1333
595
1953
1875
348
348
1445
502
42
42
42
42
42
42
42
42
42
42
42
42
973
2038
2038
973
973
697
1993
246
1667
1241
1318
1318
1318
1318
1318
1318
1318
1117
720
333
333
333
333
333
383
1075
1318
203
954
954
203
1466
1248
1876
1876
282
292
461
1919
1919
1149
1251
1251
1931
1783
1783
255
255
1644
1111
138
1415
1415
1415
1415
1415
1415
1415
1415
1415
1415
1415
1415
935
756
756
1680
671
802
1903
1900
2020
156
1839
1839
1615
2020
1900
675
86
321
1341
1102
666
1728
1992
1884
600
1655
1848
1768
1768
469
1389
905
665
1672
525
598
1083
1055
262
247
1218
169
1108
1210
378
1405
624
1037
586
1809
824
1315
1418
1613
1048
221
46
713
120
582
59
1080
239
1626
120
1297
374
1641
858
513
1922
398
1301
440
1029
1965
1857
956
2009
972
1269
616
91
1871
737
621
1042
176
340
1460
209
1468
876
1479
93
2034
1739
750
2026
1567
1846
1899
841
495
397
1661
880
1474
144
1837
200
450
1506
1403
1533
894
609
1711
399
961
1429
1098
1185
1422
430
1237
58
480
275
177
419
382
24
929
1599
1193
416
1351
738
541
1242
115
2013
125
1633
546
2021
872
622
1518
628
628
628
628
182
274
274
274
116
1290
1140
1059
1411
1442
1188
1674
20
1145
1234
711
1753
85
1514
1995
978
1751
1379
2019
26
900
361
561
1142
1730
357
358
1135
613
1187
254
863
1189
1509
2029
1065
2005
2005
606
606
1813
1362
1614
278
1732
1690
1553
618
345
855
1316
1579
214
781
781
781
1589
1589
789
661
1153
408
78
423
1889
510
94
464
1605
1844
1504
1436
792
1784
286
1855
1512
1858
1352
372
1448
865
1645
755
1085
1620
327
123
51
1897
491
1823
1034
654
1273
1254
1915
1814
1664
1718
1293
279
1569
1569
1569
1569
1657
703
703
1934
840
840
840
1359
73
548
1629
1629
1359
198
1678
1954
1954
692
1767
1767
1974
538
1551
1028
249
1363
832
1143
1410
412
550
849
1166
831
459
1126
1651
1036
794
308
1617
1872
302
982
2028
1024
1277
1619
838
1951
1816
623
104
1797
1181
1688
277
650
377
952
155
1257
1412
868
1791
1555
848
848
942
226
733
923
385
610
2037
1372
1545
504
971
887
339
1481
1726
1726
323
1053
314
553
1726
1481
995
995
338
1399
602
1991
1677
1238
913
1505
325
1936
924
924
924
1281
1281
1226
1226
557
557
56
118
118
1980
1597
1060
1060
1060
1105
884
1451
998
780
435
435
435
1502
1582
288
1225
1455
1827
739
341
932
1107
577
75
62
1592
522
1959
1336
140
1735
842
2010
415
1139
808
466
911
110
761
578
133
864
922
1492
1492
1492
1492
1609
1609
1609
1609
1385
1608
1608
1608
1608
1608
1608
1608
1608
1608
1608
1608
1608
1608
1608
1608
1608
1608
1608
1280
1049
1882
1778
1131
1131
1131
1131
1131
1131
1131
1131
1131
1131
1131
1131
343
343
343
343
343
343
343
343
1240
433
67
663
1250
1684
612
1702
1702
1702
1702
1702
1702
1702
1702
1239
1239
685
685
685
21
1539
1064
1949
1441
607
1736
974
1824
1824
702
1710
1710
1710
1710
1710
1710
1710
391
391
1600
1659
57
1952
1529
517
517
171
839
1376
1807
710
1313
1536
1536
1536
1536
557
511
511
1621
124
151
230
532
84
975
1769
1727
847
860
1393
487
1798
1649
1415
238
238
238
238
238
1628
1198
1925
1925
1925
1925
526
1040
1040
83
508
1795
311
453
1483
164
613
1705
1705
897
639
381
465
1360
446
589
1716
705
103
1594
1178
563
0
